RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,0,1633.756958
Bot1,1,FALSE,0,1666.25061
Bot2,2,FALSE,0,1664.416016
Bot3,3,FALSE,0,1715.895996
Bot4,4,FALSE,0,1638.121948
Bot5,5,FALSE,0,1622.240356
Bot6,6,FALSE,0,1627.719727
Bot7,7,FALSE,0,1730.390625
Bot8,8,FALSE,0,1604.102173
Bot9,9,FALSE,0,1686.426514
Bot10,10,FALSE,0,1746.309814
Bot11,11,FALSE,0,1642.758179
Bot12,12,FALSE,0,1612.21167
Bot13,13,FALSE,0,1614.309326
Bot14,14,FALSE,0,1659.731323
Bot15,15,FALSE,0,1631.577881
Bot16,16,FALSE,0,1640.168579
Bot17,17,FALSE,0,1586.663574
Bot18,18,FALSE,0,1569.385376
Bot19,19,FALSE,0,1618.12915
Bot20,20,FALSE,0,1571.14563
Bot21,21,FALSE,0,1536.764893
Bot22,22,FALSE,0,1586.340942
Bot23,23,FALSE,0,1551.471191
Bot24,24,FALSE,0,1534.21521
Bot25,25,FALSE,0,1550.62146
Bot26,26,FALSE,0,1548.622559
Bot27,27,FALSE,0,1529.78064
Bot28,28,FALSE,0,1603.399048
Bot29,29,FALSE,0,1560.12439
Bot30,30,FALSE,0,1526.176636
Bot31,31,FALSE,0,1537.930908
Bot32,32,FALSE,0,1545.609497
Bot33,33,FALSE,0,1493.50061
Bot34,34,FALSE,0,1570.257324
Bot35,35,FALSE,0,1556.243896
Bot36,36,FALSE,0,1497.802612
Bot37,37,FALSE,0,1567.925903
Bot38,38,FALSE,0,1435.450317
Bot39,39,FALSE,0,1503.130371
Bot40,40,FALSE,0,1487.619995
Bot41,41,FALSE,0,1510.245972
Bot42,42,FALSE,0,1562.967773
Bot43,43,FALSE,0,1495.742188
Bot44,44,FALSE,0,1470.737061
Bot45,45,FALSE,0,1500.012207
Bot46,46,FALSE,0,1538.702759
Bot47,47,FALSE,0,1484.618164
Bot48,48,FALSE,0,1467.933716
Bot49,49,FALSE,0,1486.866577
Bot50,50,FALSE,0,1433.333496
Bot51,51,FALSE,0,1540.885864
Bot52,52,FALSE,0,1500.615112
Bot53,53,FALSE,0,1498.334839
Bot54,54,FALSE,0,1495.187866
Bot55,55,FALSE,0,1528.257446
Bot56,56,FALSE,0,1435.505493
Bot57,57,FALSE,0,1495.321167
Bot58,58,FALSE,0,1489.33252
Bot59,59,FALSE,0,1452.342041
Bot60,60,FALSE,0,1521.125244
Bot61,61,FALSE,0,1474.012451
Bot62,62,FALSE,0,1454.271729
Bot63,63,FALSE,0,1469.427124
Bot64,64,FALSE,0,1445.208618
Bot65,65,FALSE,0,1510.206665
Bot66,66,FALSE,0,1498.77771
Bot67,67,FALSE,0,1454.547974
Bot68,68,FALSE,0,1508.987183
Bot69,69,FALSE,0,1479.969482
Bot70,70,FALSE,0,1425.932617
Bot71,71,FALSE,0,1516.256226
Bot72,72,FALSE,0,1408.572388
Bot73,73,FALSE,0,1466.043823
Bot74,74,FALSE,0,1383.876465
Bot75,75,FALSE,0,1355.401855
Bot76,76,FALSE,0,1382.497559
Bot77,77,FALSE,0,1451.967651
Bot78,78,FALSE,0,1425.281494
Bot79,79,FALSE,0,1472.427979
Bot80,80,FALSE,0,1350.509399
Bot81,81,FALSE,0,1408.408203
Bot82,82,FALSE,0,1384.142456
Bot83,83,FALSE,0,1437.859009
Bot84,84,FALSE,0,1343.608398
Bot85,85,FALSE,0,1433.013916
Bot86,86,FALSE,0,1368.219238
Bot87,87,FALSE,0,1370.591431
Bot88,88,FALSE,0,1368.848389
Bot89,89,FALSE,0,1398.083374
Bot90,90,FALSE,0,1463.695679
Bot91,91,FALSE,0,1407.319336
Bot92,92,FALSE,0,1430.695068
Bot93,93,FALSE,0,1339.544189
Bot94,94,FALSE,0,1322.906494
Bot95,95,FALSE,0,1348.231323
Bot96,96,FALSE,0,1271.76001
Bot97,97,FALSE,0,1362.488403
Bot98,98,FALSE,0,1263.807861
Bot99,99,FALSE,0,1229.830444
