RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,0,1679.38208
Bot1,1,FALSE,0,1652.317505
Bot2,2,FALSE,0,1642.414429
Bot3,3,FALSE,0,1804.300415
Bot4,4,FALSE,0,1678.657227
Bot5,5,FALSE,0,1644.363037
Bot6,6,FALSE,0,1668.58667
Bot7,7,FALSE,0,1724.187256
Bot8,8,FALSE,0,1725.229614
Bot9,9,FALSE,0,1672.30835
Bot10,10,FALSE,0,1905.723511
Bot11,11,FALSE,0,1673.2771
Bot12,12,FALSE,0,1620.277588
Bot13,13,FALSE,0,1688.032349
Bot14,14,FALSE,0,1729.725342
Bot15,15,FALSE,0,1651.115234
Bot16,16,FALSE,0,1602.89502
Bot17,17,FALSE,0,1627.237549
Bot18,18,FALSE,0,1603.613647
Bot19,19,FALSE,0,1577.056274
Bot20,20,FALSE,0,1574.757324
Bot21,21,FALSE,0,1527.292236
Bot22,22,FALSE,0,1600.363037
Bot23,23,FALSE,0,1544.703491
Bot24,24,FALSE,0,1607.927002
Bot25,25,FALSE,0,1548.873779
Bot26,26,FALSE,0,1553.423706
Bot27,27,FALSE,0,1576.85498
Bot28,28,FALSE,0,1606.981934
Bot29,29,FALSE,0,1587.727173
Bot30,30,FALSE,0,1543.250977
Bot31,31,FALSE,0,1550.781128
Bot32,32,FALSE,0,1523.790283
Bot33,33,FALSE,0,1568.950562
Bot34,34,FALSE,0,1564.204834
Bot35,35,FALSE,0,1488.104614
Bot36,36,FALSE,0,1508.353271
Bot37,37,FALSE,0,1515.269775
Bot38,38,FALSE,0,1526.766235
Bot39,39,FALSE,0,1514.513306
Bot40,40,FALSE,0,1524.762329
Bot41,41,FALSE,0,1568.678345
Bot42,42,FALSE,0,1439.835205
Bot43,43,FALSE,0,1509.140747
Bot44,44,FALSE,0,1523.860352
Bot45,45,FALSE,0,1484.078491
Bot46,46,FALSE,0,1490.778687
Bot47,47,FALSE,0,1490.960205
Bot48,48,FALSE,0,1447.852905
Bot49,49,FALSE,0,1444.99585
Bot50,50,FALSE,0,1490.617676
Bot51,51,FALSE,0,1554.244141
Bot52,52,FALSE,0,1443.745605
Bot53,53,FALSE,0,1518.857178
Bot54,54,FALSE,0,1449.705688
Bot55,55,FALSE,0,1523.92395
Bot56,56,FALSE,0,1480.802612
Bot57,57,FALSE,0,1420.120239
Bot58,58,FALSE,0,1441.349731
Bot59,59,FALSE,0,1436.720337
Bot60,60,FALSE,0,1453.63855
Bot61,61,FALSE,0,1424.170166
Bot62,62,FALSE,0,1610.213745
Bot63,63,FALSE,0,1463.314941
Bot64,64,FALSE,0,1497.752686
Bot65,65,FALSE,0,1476.464233
Bot66,66,FALSE,0,1425.334717
Bot67,67,FALSE,0,1478.884766
Bot68,68,FALSE,0,1469.006226
Bot69,69,FALSE,0,1445.671265
Bot70,70,FALSE,0,1476.384399
Bot71,71,FALSE,0,1561.203003
Bot72,72,FALSE,0,1470.820557
Bot73,73,FALSE,0,1455.867432
Bot74,74,FALSE,0,1386.356201
Bot75,75,FALSE,0,1474.476318
Bot76,76,FALSE,0,1440.843262
Bot77,77,FALSE,0,1380.1875
Bot78,78,FALSE,0,1438.069092
Bot79,79,FALSE,0,1363.226318
Bot80,80,FALSE,0,1326.125
Bot81,81,FALSE,0,1475.204102
Bot82,82,FALSE,0,1330.718994
Bot83,83,FALSE,0,1383.518433
Bot84,84,FALSE,0,1294.919067
Bot85,85,FALSE,0,1400.658936
Bot86,86,FALSE,0,1364.496948
Bot87,87,FALSE,0,1401.548828
Bot88,88,FALSE,0,1371.566284
Bot89,89,FALSE,0,1345.552368
Bot90,90,FALSE,0,1323.213379
Bot91,91,FALSE,0,1376.982422
Bot92,92,FALSE,0,1352.217773
Bot93,93,FALSE,0,1294.835693
Bot94,94,FALSE,0,1363.952271
Bot95,95,FALSE,0,1317.597534
Bot96,96,FALSE,0,1226.536865
Bot97,97,FALSE,0,1304.074219
Bot98,98,FALSE,0,1122.290649
Bot99,99,FALSE,0,1143.479126
