RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,0,1640.170044
Bot1,1,FALSE,0,1672.194824
Bot2,2,FALSE,0,1620.994995
Bot3,3,FALSE,0,1723.388306
Bot4,4,FALSE,0,1648.559692
Bot5,5,FALSE,0,1594.86438
Bot6,6,FALSE,0,1671.146851
Bot7,7,FALSE,0,1676.443237
Bot8,8,FALSE,0,1594.777832
Bot9,9,FALSE,0,1640.505493
Bot10,10,FALSE,0,1723.375
Bot11,11,FALSE,0,1589.448486
Bot12,12,FALSE,0,1559.837158
Bot13,13,FALSE,0,1627.376953
Bot14,14,FALSE,0,1674.839966
Bot15,15,FALSE,0,1598.717407
Bot16,16,FALSE,0,1612.036255
Bot17,17,FALSE,0,1539.919067
Bot18,18,FALSE,0,1577.483154
Bot19,19,FALSE,0,1667.759888
Bot20,20,FALSE,0,1561.771729
Bot21,21,FALSE,0,1575.206421
Bot22,22,FALSE,0,1605.732788
Bot23,23,FALSE,0,1607.206543
Bot24,24,FALSE,0,1578.710938
Bot25,25,FALSE,0,1596.307739
Bot26,26,FALSE,0,1523.742188
Bot27,27,FALSE,0,1543.488892
Bot28,28,FALSE,0,1577.8125
Bot29,29,FALSE,0,1517.771362
Bot30,30,FALSE,0,1529.05542
Bot31,31,FALSE,0,1538.273682
Bot32,32,FALSE,0,1490.824829
Bot33,33,FALSE,0,1539.574463
Bot34,34,FALSE,0,1575.55249
Bot35,35,FALSE,0,1569.094604
Bot36,36,FALSE,0,1533.707764
Bot37,37,FALSE,0,1527.139648
Bot38,38,FALSE,0,1465.926514
Bot39,39,FALSE,0,1530.276245
Bot40,40,FALSE,0,1531.00354
Bot41,41,FALSE,0,1494.69043
Bot42,42,FALSE,0,1511.781006
Bot43,43,FALSE,0,1484.9729
Bot44,44,FALSE,0,1487.360352
Bot45,45,FALSE,0,1494.914185
Bot46,46,FALSE,0,1497.150879
Bot47,47,FALSE,0,1487.919434
Bot48,48,FALSE,0,1488.274658
Bot49,49,FALSE,0,1488.725586
Bot50,50,FALSE,0,1435.697144
Bot51,51,FALSE,0,1491.36438
Bot52,52,FALSE,0,1497.766357
Bot53,53,FALSE,0,1551.927856
Bot54,54,FALSE,0,1490.743408
Bot55,55,FALSE,0,1499.471558
Bot56,56,FALSE,0,1378.005493
Bot57,57,FALSE,0,1516.202637
Bot58,58,FALSE,0,1500.745483
Bot59,59,FALSE,0,1452.533691
Bot60,60,FALSE,0,1492.885376
Bot61,61,FALSE,0,1475.418579
Bot62,62,FALSE,0,1464.045288
Bot63,63,FALSE,0,1464.50647
Bot64,64,FALSE,0,1435.875244
Bot65,65,FALSE,0,1528.994507
Bot66,66,FALSE,0,1506.390015
Bot67,67,FALSE,0,1408.62207
Bot68,68,FALSE,0,1508.266113
Bot69,69,FALSE,0,1457.643066
Bot70,70,FALSE,0,1476.841675
Bot71,71,FALSE,0,1492.271606
Bot72,72,FALSE,0,1428.572388
Bot73,73,FALSE,0,1467.542114
Bot74,74,FALSE,0,1420.72168
Bot75,75,FALSE,0,1402.410645
Bot76,76,FALSE,0,1368.211792
Bot77,77,FALSE,0,1451.785889
Bot78,78,FALSE,0,1423.614868
Bot79,79,FALSE,0,1478.61853
Bot80,80,FALSE,0,1371.154541
Bot81,81,FALSE,0,1365.551025
Bot82,82,FALSE,0,1423.071045
Bot83,83,FALSE,0,1437.677246
Bot84,84,FALSE,0,1363.608398
Bot85,85,FALSE,0,1405.050903
Bot86,86,FALSE,0,1400.271973
Bot87,87,FALSE,0,1375.510742
Bot88,88,FALSE,0,1394.449463
Bot89,89,FALSE,0,1399.901611
Bot90,90,FALSE,0,1431.029053
Bot91,91,FALSE,0,1408.271729
Bot92,92,FALSE,0,1437.778442
Bot93,93,FALSE,0,1359.544189
Bot94,94,FALSE,0,1294.335083
Bot95,95,FALSE,0,1403.685913
Bot96,96,FALSE,0,1271.76001
Bot97,97,FALSE,0,1362.488403
Bot98,98,FALSE,0,1303.807861
Bot99,99,FALSE,0,1215.544678
