RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,0,1693.336548
Bot1,1,FALSE,0,1635.518921
Bot2,2,FALSE,0,1665.725586
Bot3,3,FALSE,0,1712.969116
Bot4,4,FALSE,0,1648.828003
Bot5,5,FALSE,0,1642.983643
Bot6,6,FALSE,0,1664.775269
Bot7,7,FALSE,0,1725.02478
Bot8,8,FALSE,0,1591.364014
Bot9,9,FALSE,0,1685.71228
Bot10,10,FALSE,0,1789.80188
Bot11,11,FALSE,0,1641.805786
Bot12,12,FALSE,0,1581.783691
Bot13,13,FALSE,0,1608.645264
Bot14,14,FALSE,0,1615.198853
Bot15,15,FALSE,0,1641.201904
Bot16,16,FALSE,0,1675.089233
Bot17,17,FALSE,0,1568.614746
Bot18,18,FALSE,0,1539.385376
Bot19,19,FALSE,0,1621.695557
Bot20,20,FALSE,0,1586.21814
Bot21,21,FALSE,0,1530.320435
Bot22,22,FALSE,0,1583.950439
Bot23,23,FALSE,0,1561.732056
Bot24,24,FALSE,0,1571.505249
Bot25,25,FALSE,0,1526.503784
Bot26,26,FALSE,0,1548.178101
Bot27,27,FALSE,0,1524.002808
Bot28,28,FALSE,0,1624.665039
Bot29,29,FALSE,0,1536.477295
Bot30,30,FALSE,0,1578.469849
Bot31,31,FALSE,0,1496.264282
Bot32,32,FALSE,0,1502.374146
Bot33,33,FALSE,0,1462.196289
Bot34,34,FALSE,0,1573.192139
Bot35,35,FALSE,0,1590.656494
Bot36,36,FALSE,0,1488.913696
Bot37,37,FALSE,0,1578.610474
Bot38,38,FALSE,0,1446.164551
Bot39,39,FALSE,0,1550.213745
Bot40,40,FALSE,0,1491.098267
Bot41,41,FALSE,0,1520.722168
Bot42,42,FALSE,0,1558.118408
Bot43,43,FALSE,0,1473.52002
Bot44,44,FALSE,0,1471.249878
Bot45,45,FALSE,0,1470.736938
Bot46,46,FALSE,0,1523.702759
Bot47,47,FALSE,0,1475.052979
Bot48,48,FALSE,0,1508.65332
Bot49,49,FALSE,0,1506.866577
Bot50,50,FALSE,0,1443.333496
Bot51,51,FALSE,0,1548.802612
Bot52,52,FALSE,0,1535.371216
Bot53,53,FALSE,0,1503.481934
Bot54,54,FALSE,0,1513.937866
Bot55,55,FALSE,0,1491.312988
Bot56,56,FALSE,0,1439.434082
Bot57,57,FALSE,0,1470.876709
Bot58,58,FALSE,0,1515.999146
Bot59,59,FALSE,0,1464.463257
Bot60,60,FALSE,0,1499.507568
Bot61,61,FALSE,0,1476.833008
Bot62,62,FALSE,0,1506.719238
Bot63,63,FALSE,0,1450.639282
Bot64,64,FALSE,0,1434.494385
Bot65,65,FALSE,0,1446.397095
Bot66,66,FALSE,0,1461.158691
Bot67,67,FALSE,0,1404.547974
Bot68,68,FALSE,0,1503.272949
Bot69,69,FALSE,0,1453.302856
Bot70,70,FALSE,0,1462.321533
Bot71,71,FALSE,0,1550.768433
Bot72,72,FALSE,0,1459.286621
Bot73,73,FALSE,0,1446.043823
Bot74,74,FALSE,0,1431.654297
Bot75,75,FALSE,0,1331.191284
Bot76,76,FALSE,0,1390.162964
Bot77,77,FALSE,0,1484.018921
Bot78,78,FALSE,0,1478.91394
Bot79,79,FALSE,0,1491.21582
Bot80,80,FALSE,0,1336.825195
Bot81,81,FALSE,0,1406.286987
Bot82,82,FALSE,0,1378.358398
Bot83,83,FALSE,0,1436.086548
Bot84,84,FALSE,0,1402.672729
Bot85,85,FALSE,0,1383.240356
Bot86,86,FALSE,0,1371.485229
Bot87,87,FALSE,0,1348.773193
Bot88,88,FALSE,0,1343.999878
Bot89,89,FALSE,0,1360.064087
Bot90,90,FALSE,0,1418.695679
Bot91,91,FALSE,0,1388.747925
Bot92,92,FALSE,0,1411.25061
Bot93,93,FALSE,0,1344.807373
Bot94,94,FALSE,0,1293.432861
Bot95,95,FALSE,0,1349.181274
Bot96,96,FALSE,0,1295.444214
Bot97,97,FALSE,0,1348.804199
Bot98,98,FALSE,0,1271.702637
Bot99,99,FALSE,0,1210.883057
