RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,0,1583.807495
Bot1,1,FALSE,0,1599.912231
Bot2,2,FALSE,0,1544.103271
Bot3,3,FALSE,0,1662.03772
Bot4,4,FALSE,0,1636.708496
Bot5,5,FALSE,0,1590.839966
Bot6,6,FALSE,0,1562.487793
Bot7,7,FALSE,0,1564.180176
Bot8,8,FALSE,0,1571.751465
Bot9,9,FALSE,0,1597.326172
Bot10,10,FALSE,0,1656.24585
Bot11,11,FALSE,0,1602.028076
Bot12,12,FALSE,0,1585.632446
Bot13,13,FALSE,0,1566.134766
Bot14,14,FALSE,0,1635.452637
Bot15,15,FALSE,0,1570.85437
Bot16,16,FALSE,0,1564.967285
Bot17,17,FALSE,0,1606.543823
Bot18,18,FALSE,0,1536.023071
Bot19,19,FALSE,0,1507.140747
Bot20,20,FALSE,0,1559.261108
Bot21,21,FALSE,0,1547.365479
Bot22,22,FALSE,0,1539.661987
Bot23,23,FALSE,0,1509.276733
Bot24,24,FALSE,0,1566.159912
Bot25,25,FALSE,0,1483.131226
Bot26,26,FALSE,0,1550.581787
Bot27,27,FALSE,0,1503.334473
Bot28,28,FALSE,0,1621.187256
Bot29,29,FALSE,0,1540.735352
Bot30,30,FALSE,0,1518.467529
Bot31,31,FALSE,0,1553.129272
Bot32,32,FALSE,0,1504.344116
Bot33,33,FALSE,0,1486.261353
Bot34,34,FALSE,0,1512.586548
Bot35,35,FALSE,0,1464.357422
Bot36,36,FALSE,0,1580.747803
Bot37,37,FALSE,0,1491.834229
Bot38,38,FALSE,0,1491.875366
Bot39,39,FALSE,0,1555.802612
Bot40,40,FALSE,0,1506.706299
Bot41,41,FALSE,0,1503.162109
Bot42,42,FALSE,0,1437.926758
Bot43,43,FALSE,0,1555.821777
Bot44,44,FALSE,0,1492.203491
Bot45,45,FALSE,0,1515.648315
Bot46,46,FALSE,0,1474.670166
Bot47,47,FALSE,0,1548.911865
Bot48,48,FALSE,0,1505.272827
Bot49,49,FALSE,0,1496.192627
Bot50,50,FALSE,0,1486.542847
Bot51,51,FALSE,0,1488.200806
Bot52,52,FALSE,0,1487.575928
Bot53,53,FALSE,0,1514.834351
Bot54,54,FALSE,0,1456.187256
Bot55,55,FALSE,0,1515.486694
Bot56,56,FALSE,0,1455.786011
Bot57,57,FALSE,0,1424.475952
Bot58,58,FALSE,0,1478.312256
Bot59,59,FALSE,0,1470.995239
Bot60,60,FALSE,0,1482.580444
Bot61,61,FALSE,0,1415.475342
Bot62,62,FALSE,0,1494.399292
Bot63,63,FALSE,0,1492.048706
Bot64,64,FALSE,0,1535.042358
Bot65,65,FALSE,0,1535.657104
Bot66,66,FALSE,0,1462.537231
Bot67,67,FALSE,0,1477.192261
Bot68,68,FALSE,0,1458.328613
Bot69,69,FALSE,0,1494.853516
Bot70,70,FALSE,0,1451.040527
Bot71,71,FALSE,0,1447.534058
Bot72,72,FALSE,0,1447.170166
Bot73,73,FALSE,0,1526.612305
Bot74,74,FALSE,0,1426.951294
Bot75,75,FALSE,0,1519.510498
Bot76,76,FALSE,0,1483.907227
Bot77,77,FALSE,0,1426.159668
Bot78,78,FALSE,0,1450.764893
Bot79,79,FALSE,0,1520.719971
Bot80,80,FALSE,0,1504.411621
Bot81,81,FALSE,0,1408.873291
Bot82,82,FALSE,0,1439.660522
Bot83,83,FALSE,0,1410.410645
Bot84,84,FALSE,0,1359.169434
Bot85,85,FALSE,0,1402.608765
Bot86,86,FALSE,0,1324.418091
Bot87,87,FALSE,0,1460.135132
Bot88,88,FALSE,0,1476.469727
Bot89,89,FALSE,0,1482.541504
Bot90,90,FALSE,0,1465.048096
Bot91,91,FALSE,0,1396.81958
Bot92,92,FALSE,0,1447.509399
Bot93,93,FALSE,0,1421.898682
Bot94,94,FALSE,0,1407.520508
Bot95,95,FALSE,0,1353.315918
Bot96,96,FALSE,0,1369.897217
Bot97,97,FALSE,0,1422.734497
Bot98,98,FALSE,0,1389.596924
Bot99,99,FALSE,0,1369.279663
