RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,0,1592.342896
Bot1,1,FALSE,0,1601.831421
Bot2,2,FALSE,0,1569.244385
Bot3,3,FALSE,0,1616.128662
Bot4,4,FALSE,0,1637.353638
Bot5,5,FALSE,0,1594.388306
Bot6,6,FALSE,0,1540.241211
Bot7,7,FALSE,0,1514.091919
Bot8,8,FALSE,0,1591.034668
Bot9,9,FALSE,0,1609.422974
Bot10,10,FALSE,0,1604.700439
Bot11,11,FALSE,0,1594.805908
Bot12,12,FALSE,0,1573.587036
Bot13,13,FALSE,0,1517.320679
Bot14,14,FALSE,0,1589.545654
Bot15,15,FALSE,0,1558.399658
Bot16,16,FALSE,0,1554.638916
Bot17,17,FALSE,0,1545.82959
Bot18,18,FALSE,0,1553.282715
Bot19,19,FALSE,0,1483.854492
Bot20,20,FALSE,0,1564.698242
Bot21,21,FALSE,0,1600.891602
Bot22,22,FALSE,0,1560.014771
Bot23,23,FALSE,0,1540.191406
Bot24,24,FALSE,0,1513.981201
Bot25,25,FALSE,0,1454.24231
Bot26,26,FALSE,0,1556.613647
Bot27,27,FALSE,0,1492.250977
Bot28,28,FALSE,0,1585.605835
Bot29,29,FALSE,0,1538.061279
Bot30,30,FALSE,0,1476.825073
Bot31,31,FALSE,0,1573.227539
Bot32,32,FALSE,0,1487.687866
Bot33,33,FALSE,0,1493.805298
Bot34,34,FALSE,0,1578.950195
Bot35,35,FALSE,0,1452.992432
Bot36,36,FALSE,0,1551.819214
Bot37,37,FALSE,0,1485.951904
Bot38,38,FALSE,0,1509.626587
Bot39,39,FALSE,0,1505.802612
Bot40,40,FALSE,0,1457.261841
Bot41,41,FALSE,0,1458.162109
Bot42,42,FALSE,0,1474.23645
Bot43,43,FALSE,0,1505.821777
Bot44,44,FALSE,0,1494.703491
Bot45,45,FALSE,0,1513.733032
Bot46,46,FALSE,0,1459.737915
Bot47,47,FALSE,0,1514.635498
Bot48,48,FALSE,0,1504.483398
Bot49,49,FALSE,0,1507.373169
Bot50,50,FALSE,0,1489.700684
Bot51,51,FALSE,0,1503.200806
Bot52,52,FALSE,0,1466.523315
Bot53,53,FALSE,0,1522.867554
Bot54,54,FALSE,0,1451.192261
Bot55,55,FALSE,0,1543.019531
Bot56,56,FALSE,0,1481.809326
Bot57,57,FALSE,0,1452.442383
Bot58,58,FALSE,0,1491.411255
Bot59,59,FALSE,0,1463.81665
Bot60,60,FALSE,0,1491.235474
Bot61,61,FALSE,0,1398.537476
Bot62,62,FALSE,0,1514.887085
Bot63,63,FALSE,0,1513.298706
Bot64,64,FALSE,0,1496.406006
Bot65,65,FALSE,0,1516.130249
Bot66,66,FALSE,0,1474.03479
Bot67,67,FALSE,0,1532.802124
Bot68,68,FALSE,0,1450.704712
Bot69,69,FALSE,0,1522.658447
Bot70,70,FALSE,0,1449.327148
Bot71,71,FALSE,0,1487.35437
Bot72,72,FALSE,0,1500.403809
Bot73,73,FALSE,0,1552.848999
Bot74,74,FALSE,0,1380.929321
Bot75,75,FALSE,0,1484.068237
Bot76,76,FALSE,0,1494.228882
Bot77,77,FALSE,0,1405.394043
Bot78,78,FALSE,0,1462.847412
Bot79,79,FALSE,0,1536.727295
Bot80,80,FALSE,0,1474.344482
Bot81,81,FALSE,0,1460.843018
Bot82,82,FALSE,0,1441.58667
Bot83,83,FALSE,0,1463.137939
Bot84,84,FALSE,0,1348.681763
Bot85,85,FALSE,0,1424.714111
Bot86,86,FALSE,0,1332.839233
Bot87,87,FALSE,0,1444.062744
Bot88,88,FALSE,0,1456.469727
Bot89,89,FALSE,0,1462.541504
Bot90,90,FALSE,0,1491.848755
Bot91,91,FALSE,0,1394.734131
Bot92,92,FALSE,0,1469.202759
Bot93,93,FALSE,0,1462.430908
Bot94,94,FALSE,0,1406.335205
Bot95,95,FALSE,0,1406.660522
Bot96,96,FALSE,0,1390.017334
Bot97,97,FALSE,0,1443.902954
Bot98,98,FALSE,0,1411.175781
Bot99,99,FALSE,0,1428.227051
