
26,5,9,Lose

26,10,8,Lose

26,12,8,Lose

26,17,7,Win

26,2,7,Lose

26,16,9,Lose

26,10,0,Win

26,10,7,Lose

26,7,9,Lose

26,16,2,Win

26,11,10,Win

26,7,5,Win

26,15,12,Lose

26,12,6,Win

26,6,2,Win

26,17,7,Win

26,4,4,Win

26,7,8,Win

26,10,8,Win

26,8,7,Win

26,3,5,Win

26,2,6,Lose

26,9,10,Lose

26,7,8,Lose

26,10,9,Lose

26,11,12,Lose

26,5,6,Win

26,11,8,Lose

26,10,3,Win

26,8,5,Win

26,10,6,Win

26,7,10,Lose

26,10,9,Lose

26,9,3,Win

26,7,10,Lose

26,8,2,Win

26,5,6,Win

26,5,5,Win

26,7,10,Win

26,10,6,Win

26,4,10,Lose

26,7,10,Win

26,3,6,Lose

26,15,4,Win

26,7,12,Lose

26,9,6,Win
