RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,378,1640.888794
Bot1,1,FALSE,378,1596.911255
Bot2,2,FALSE,378,1637.169067
Bot3,3,FALSE,378,1598.497314
Bot4,4,FALSE,378,1678.942261
Bot5,5,FALSE,378,1721.592163
Bot6,6,FALSE,378,1677.17981
Bot7,7,FALSE,378,1597.032837
Bot8,8,FALSE,378,1558.956543
Bot9,9,FALSE,378,1597.716309
Bot10,10,FALSE,378,1594.939331
Bot11,11,FALSE,378,1637.719116
Bot12,12,FALSE,378,1479.117188
Bot13,13,FALSE,378,1478.043213
Bot14,14,FALSE,378,1519.539551
Bot15,15,FALSE,378,1560.447754
Bot16,16,FALSE,378,1559.064575
Bot17,17,FALSE,378,1479.573853
Bot18,18,FALSE,378,1520.350586
Bot19,19,FALSE,378,1559.76062
Bot20,20,FALSE,378,1480.070435
Bot21,21,FALSE,378,1519.50354
Bot22,22,FALSE,378,1640.883911
Bot23,23,FALSE,378,1558.751587
Bot24,24,FALSE,373,1438.803467
Bot25,25,FALSE,378,1599.528809
Bot26,26,FALSE,329,1460.169556
Bot27,27,FALSE,378,1556.876099
Bot28,28,FALSE,374,1439.122803
Bot29,29,FALSE,373,1518.245728
Bot30,30,FALSE,378,1560.86438
Bot31,31,FALSE,378,1558.863281
Bot32,32,FALSE,373,1517.158081
Bot33,33,FALSE,378,1599.17688
Bot34,34,FALSE,378,1441.129639
Bot35,35,FALSE,373,1520.890137
Bot36,36,FALSE,358,1557.406128
Bot37,37,FALSE,378,1600.420166
Bot38,38,FALSE,378,1516.156738
Bot39,39,FALSE,373,1479.585693
Bot40,40,FALSE,373,1518.317505
Bot41,41,FALSE,378,1519.496216
Bot42,42,FALSE,327,1557.277466
Bot43,43,FALSE,327,1398.105469
Bot44,44,FALSE,354,1519.196167
Bot45,45,FALSE,378,1478.689575
Bot46,46,FALSE,373,1480.295898
Bot47,47,FALSE,378,1441.380249
Bot48,48,FALSE,378,1399.396484
Bot49,49,FALSE,378,1479.88916
Bot50,50,FALSE,378,1518.971069
Bot51,51,FALSE,378,1439.513794
Bot52,52,FALSE,368,1419.663574
Bot53,53,FALSE,359,1479.904663
Bot54,54,FALSE,341,1418.759277
Bot55,55,FALSE,351,1518.303833
Bot56,56,FALSE,300,1378.697266
Bot57,57,FALSE,378,1438.205444
Bot58,58,FALSE,378,1559.279907
Bot59,59,FALSE,378,1519.622559
Bot60,60,FALSE,332,1397.098389
Bot61,61,FALSE,378,1559.446045
Bot62,62,FALSE,378,1437.71521
Bot63,63,FALSE,378,1475.907227
Bot64,64,FALSE,369,1439.153198
Bot65,65,FALSE,325,1519.544556
Bot66,66,FALSE,378,1479.643799
Bot67,67,FALSE,378,1520.010254
Bot68,68,FALSE,378,1559.53125
Bot69,69,FALSE,347,1401.19519
Bot70,70,FALSE,333,1519.35144
Bot71,71,FALSE,338,1602.957642
Bot72,72,FALSE,340,1400.121216
Bot73,73,FALSE,303,1296.278564
Bot74,74,FALSE,378,1439.861328
Bot75,75,FALSE,333,1597.269653
Bot76,76,FALSE,365,1518.358276
Bot77,77,FALSE,353,1400.615112
Bot78,78,FALSE,378,1598.640991
Bot79,79,FALSE,346,1559.59314
Bot80,80,FALSE,349,1418.939087
Bot81,81,FALSE,378,1480.09375
Bot82,82,FALSE,299,1398.675781
Bot83,83,FALSE,295,1377.417236
Bot84,84,FALSE,297,1361.449829
Bot85,85,FALSE,297,1339.525269
Bot86,86,FALSE,378,1439.593994
Bot87,87,FALSE,319,1478.096558
Bot88,88,FALSE,343,1399.157471
Bot89,89,FALSE,373,1479.555908
Bot90,90,FALSE,347,1460.424438
Bot91,91,FALSE,313,1420.045044
Bot92,92,FALSE,357,1359.780762
Bot93,93,FALSE,373,1439.302979
Bot94,94,FALSE,378,1479.552246
Bot95,95,FALSE,349,1461.176147
Bot96,96,FALSE,338,1357.526733
Bot97,97,FALSE,314,1438.965332
Bot98,98,FALSE,340,1514.261353
Bot99,99,FALSE,300,1338.151245
