
78,11,4,Win

78,2,9,Lose

78,13,7,Win

78,3,8,Lose

78,3,5,Win

78,7,6,Win

78,4,3,Win

78,4,8,Lose

78,0,8,Lose

78,4,10,Win

78,2,4,Win

78,2,15,Win

78,5,4,Win

78,5,6,Win

78,1,6,Lose

78,5,8,Lose

78,6,10,Win

78,3,8,Win

78,5,8,Win

78,2,9,Lose

78,3,8,Lose

78,1,9,Lose

78,4,9,Lose

78,3,10,Win

78,0,7,Lose

78,3,6,Win

78,5,8,Win

78,4,11,Lose

78,3,10,Lose

78,3,7,Lose

78,4,8,Lose

78,2,9,Lose

78,6,8,Lose

78,10,2,Win

78,11,7,Win

78,5,8,Win

78,8,9,Win

78,10,7,Win

78,5,11,Lose

78,5,1,Win

78,9,10,Win

78,0,7,Lose

78,4,6,Win

78,0,3,Win

78,1,8,Lose

78,2,8,Lose

78,7,8,Lose

78,4,9,Lose

78,4,8,Win

78,2,10,Lose
