RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,253,1560.433716
Bot1,1,FALSE,253,1560.000854
Bot2,2,FALSE,253,1639.063843
Bot3,3,FALSE,253,1559.560913
Bot4,4,FALSE,253,1599.053223
Bot5,5,FALSE,253,1599.073975
Bot6,6,FALSE,253,1559.560913
Bot7,7,FALSE,253,1520.0
Bot8,8,FALSE,253,1480.02124
Bot9,9,FALSE,253,1519.074219
Bot10,10,FALSE,253,1559.099487
Bot11,11,FALSE,253,1516.876099
Bot12,12,FALSE,253,1479.995239
Bot13,13,FALSE,253,1520.0
Bot14,14,FALSE,247,1559.999634
Bot15,15,FALSE,253,1480.0
Bot16,16,FALSE,247,1519.52832
Bot17,17,FALSE,253,1519.572144
Bot18,18,FALSE,253,1439.995239
Bot19,19,FALSE,253,1439.508545
Bot20,20,FALSE,253,1519.572021
Bot21,21,FALSE,253,1479.979614
Bot22,22,FALSE,247,1519.999878
Bot23,23,FALSE,253,1519.581787
Bot24,24,FALSE,248,1438.691406
Bot25,25,FALSE,253,1599.063843
Bot26,26,FALSE,226,1418.154297
Bot27,27,FALSE,253,1558.661133
Bot28,28,FALSE,249,1478.196533
Bot29,29,FALSE,242,1559.995117
Bot30,30,FALSE,253,1480.010986
Bot31,31,FALSE,253,1438.121704
Bot32,32,FALSE,248,1516.388916
Bot33,33,FALSE,253,1519.582153
Bot34,34,FALSE,253,1480.0
Bot35,35,FALSE,248,1479.984741
Bot36,36,FALSE,233,1478.624878
Bot37,37,FALSE,253,1599.546021
Bot38,38,FALSE,253,1477.304565
Bot39,39,FALSE,248,1480.0
Bot40,40,FALSE,248,1517.304565
Bot41,41,FALSE,247,1559.528076
Bot42,42,FALSE,202,1557.301025
Bot43,43,FALSE,248,1438.696655
Bot44,44,FALSE,223,1559.550171
Bot45,45,FALSE,253,1439.555908
Bot46,46,FALSE,248,1519.999878
Bot47,47,FALSE,253,1439.995239
Bot48,48,FALSE,253,1519.576904
Bot49,49,FALSE,253,1519.603027
Bot50,50,FALSE,253,1519.566772
Bot51,51,FALSE,253,1479.550659
Bot52,52,FALSE,253,1439.550659
Bot53,53,FALSE,234,1439.057983
Bot54,54,FALSE,238,1419.555298
Bot55,55,FALSE,226,1599.984375
Bot56,56,FALSE,233,1438.691406
Bot57,57,FALSE,253,1519.571777
Bot58,58,FALSE,253,1520.010986
Bot59,59,FALSE,253,1479.603027
Bot60,60,FALSE,253,1516.876099
Bot61,61,FALSE,253,1599.973633
Bot62,62,FALSE,247,1520.000122
Bot63,63,FALSE,253,1519.094238
Bot64,64,FALSE,244,1478.175171
Bot65,65,FALSE,200,1479.995239
Bot66,66,FALSE,253,1479.121704
Bot67,67,FALSE,247,1519.990112
Bot68,68,FALSE,253,1560.433716
Bot69,69,FALSE,248,1439.995239
Bot70,70,FALSE,208,1480.0
Bot71,71,FALSE,213,1560.439453
Bot72,72,FALSE,241,1419.560547
Bot73,73,FALSE,246,1377.687988
Bot74,74,FALSE,253,1479.999878
Bot75,75,FALSE,208,1519.094238
Bot76,76,FALSE,240,1438.588013
Bot77,77,FALSE,222,1559.994751
Bot78,78,FALSE,253,1560.434204
Bot79,79,FALSE,221,1480.000488
Bot80,80,FALSE,246,1378.148438
Bot81,81,FALSE,253,1479.581299
Bot82,82,FALSE,242,1438.691284
Bot83,83,FALSE,222,1378.148438
Bot84,84,FALSE,214,1419.560547
Bot85,85,FALSE,230,1439.989136
Bot86,86,FALSE,247,1519.556152
Bot87,87,FALSE,194,1520.000488
Bot88,88,FALSE,218,1519.517944
Bot89,89,FALSE,248,1520.000488
Bot90,90,FALSE,222,1418.148438
Bot91,91,FALSE,202,1520.497681
Bot92,92,FALSE,248,1480.047241
Bot93,93,FALSE,248,1480.02124
Bot94,94,FALSE,253,1559.545044
Bot95,95,FALSE,224,1418.148438
Bot96,96,FALSE,229,1439.132202
Bot97,97,FALSE,189,1479.576904
Bot98,98,FALSE,215,1516.86084
Bot99,99,FALSE,243,1419.560669
