RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,576,1664.808716
Bot1,1,FALSE,576,1655.844971
Bot2,2,FALSE,576,1739.033691
Bot3,3,FALSE,576,1620.725464
Bot4,4,FALSE,576,1704.328735
Bot5,5,FALSE,576,1666.978638
Bot6,6,FALSE,576,1702.566284
Bot7,7,FALSE,576,1615.446167
Bot8,8,FALSE,576,1622.991089
Bot9,9,FALSE,576,1665.405884
Bot10,10,FALSE,576,1659.711182
Bot11,11,FALSE,576,1577.85498
Bot12,12,FALSE,557,1556.575806
Bot13,13,FALSE,557,1596.017334
Bot14,14,FALSE,576,1578.879883
Bot15,15,FALSE,576,1540.329834
Bot16,16,FALSE,576,1656.438232
Bot17,17,FALSE,576,1459.842773
Bot18,18,FALSE,576,1578.779907
Bot19,19,FALSE,576,1616.853882
Bot20,20,FALSE,576,1499.667725
Bot21,21,FALSE,576,1538.824829
Bot22,22,FALSE,576,1666.270386
Bot23,23,FALSE,576,1537.227295
Bot24,24,FALSE,571,1539.244141
Bot25,25,FALSE,576,1576.28772
Bot26,26,FALSE,508,1577.984497
Bot27,27,FALSE,576,1575.963989
Bot28,28,FALSE,572,1458.150635
Bot29,29,FALSE,552,1517.634155
Bot30,30,FALSE,576,1539.031128
Bot31,31,FALSE,576,1577.429321
Bot32,32,FALSE,571,1537.194702
Bot33,33,FALSE,576,1656.270142
Bot34,34,FALSE,576,1459.707153
Bot35,35,FALSE,571,1500.537476
Bot36,36,FALSE,556,1576.205688
Bot37,37,FALSE,576,1540.736084
Bot38,38,FALSE,576,1496.229614
Bot39,39,FALSE,571,1499.440186
Bot40,40,FALSE,552,1437.329224
Bot41,41,FALSE,576,1418.696655
Bot42,42,FALSE,525,1576.590576
Bot43,43,FALSE,523,1477.293335
Bot44,44,FALSE,533,1519.188354
Bot45,45,FALSE,557,1556.875
Bot46,46,FALSE,546,1418.797974
Bot47,47,FALSE,576,1419.834717
Bot48,48,FALSE,576,1458.94104
Bot49,49,FALSE,576,1498.880005
Bot50,50,FALSE,576,1458.824951
Bot51,51,FALSE,551,1418.03064
Bot52,52,FALSE,566,1400.00415
Bot53,53,FALSE,557,1499.97876
Bot54,54,FALSE,468,1357.522461
Bot55,55,FALSE,530,1517.366333
Bot56,56,FALSE,471,1377.424438
Bot57,57,FALSE,576,1497.512573
Bot58,58,FALSE,576,1539.34314
Bot59,59,FALSE,576,1418.197876
Bot60,60,FALSE,508,1496.723511
Bot61,61,FALSE,576,1498.326904
Bot62,62,FALSE,576,1497.147705
Bot63,63,FALSE,576,1456.172607
Bot64,64,FALSE,567,1459.078857
Bot65,65,FALSE,523,1578.328247
Bot66,66,FALSE,576,1378.674683
Bot67,67,FALSE,576,1498.52832
Bot68,68,FALSE,576,1538.700073
Bot69,69,FALSE,499,1341.474121
Bot70,70,FALSE,512,1479.0271
Bot71,71,FALSE,536,1666.001099
Bot72,72,FALSE,529,1418.14917
Bot73,73,FALSE,407,1334.674927
Bot74,74,FALSE,576,1499.540894
Bot75,75,FALSE,531,1497.819214
Bot76,76,FALSE,563,1498.759277
Bot77,77,FALSE,551,1421.671021
Bot78,78,FALSE,576,1584.2052
Bot79,79,FALSE,544,1459.642334
Bot80,80,FALSE,522,1397.91687
Bot81,81,FALSE,576,1538.858276
Bot82,82,FALSE,488,1378.782959
Bot83,83,FALSE,383,1337.345337
Bot84,84,FALSE,385,1324.968506
Bot85,85,FALSE,401,1300.585205
Bot86,86,FALSE,504,1320.502075
Bot87,87,FALSE,498,1434.487549
Bot88,88,FALSE,495,1340.628174
Bot89,89,FALSE,571,1459.187134
Bot90,90,FALSE,545,1437.882568
Bot91,91,FALSE,486,1360.019287
Bot92,92,FALSE,461,1319.708862
Bot93,93,FALSE,522,1357.68811
Bot94,94,FALSE,576,1417.686646
Bot95,95,FALSE,500,1378.754883
Bot96,96,FALSE,442,1318.034302
Bot97,97,FALSE,512,1499.75415
Bot98,98,FALSE,538,1414.272339
Bot99,99,FALSE,404,1337.679443
