
21,7,9,Lose

21,3,5,Win

21,0,9,Lose

21,6,8,Lose

21,12,5,Win

21,16,9,Lose

21,11,8,Win

21,16,7,Win

21,10,10,Lose

21,9,10,Lose

21,13,4,Win

21,14,2,Win

21,7,4,Win

21,8,9,Lose

21,7,9,Lose

21,8,2,Win

21,14,7,Win

21,8,7,Lose

21,12,3,Win

21,7,9,Lose

21,10,12,Win

21,10,6,Win

21,4,9,Win

21,4,12,Lose

21,6,7,Lose

21,7,6,Win

21,9,4,Win

21,12,4,Win

21,11,7,Win

21,3,8,Lose

21,8,6,Win

21,1,7,Lose

21,10,5,Win

21,5,11,Lose

21,11,6,Win

21,6,9,Win

21,5,8,Lose

21,4,6,Win

21,3,7,Win

21,4,9,Lose

21,5,11,Lose

21,1,8,Lose

21,8,11,Lose

21,2,9,Lose

21,8,4,Win

21,6,9,Lose

21,11,6,Win

21,7,8,Win

21,18,8,Lose

21,7,10,Lose
