
53,8,7,Lose

53,8,11,Lose

53,0,7,Lose

53,6,6,Win

53,1,0,Win

53,5,10,Lose

53,13,8,Lose

53,5,4,Win

53,6,6,Win

53,8,9,Win

53,11,7,Win

53,5,8,Win

53,2,8,Lose

53,9,10,Lose

53,5,10,Lose

53,4,7,Lose

53,9,6,Win

53,5,5,Win

53,3,7,Lose

53,0,0,Win

53,6,7,Lose

53,9,2,Win

53,6,3,Win

53,7,8,Lose

53,6,3,Win

53,10,12,Lose

53,13,9,Lose

53,5,9,Lose

53,15,6,Lose

53,8,12,Lose

53,3,7,Lose

53,8,7,Win

53,7,7,Win

53,6,8,Lose

53,11,7,Lose

53,16,11,Win

53,6,8,Lose

53,6,9,Lose

53,7,8,Lose

53,13,4,Win

53,12,8,Win

53,11,10,Lose

53,4,3,Win

53,11,10,Win

53,5,3,Win

53,5,7,Lose

53,11,11,Lose

53,6,6,Lose

53,11,7,Lose

53,8,4,Win
