
98,7,4,Win

98,3,6,Lose

98,0,6,Lose

98,3,5,Win

98,0,7,Lose

98,3,6,Win

98,2,5,Win

98,6,10,Win

98,5,6,Win

98,3,8,Lose

98,0,8,Win

98,2,6,Lose

98,2,8,Lose

98,3,5,Lose

98,3,8,Lose

98,6,7,Win

98,6,5,Win

98,4,8,Win

98,3,8,Lose

98,6,9,Lose

98,5,12,Lose

98,2,8,Lose

98,5,9,Lose

98,7,9,Win

98,3,8,Lose

98,3,8,Lose

98,3,7,Win

98,4,7,Win

98,2,11,Lose

98,2,4,Win

98,1,11,Lose

98,3,8,Lose

98,3,7,Lose

98,4,7,Lose

98,3,10,Lose

98,1,12,Lose

98,2,8,Lose

98,4,5,Lose

98,2,5,Lose

98,1,6,Lose

98,3,7,Win

98,6,5,Lose

98,1,4,Win
