
25,6,8,Win

25,7,4,Win

25,12,12,Win

25,5,7,Win

25,7,9,Win

25,14,7,Lose

25,11,10,Win

25,6,3,Win

25,16,5,Win

25,3,6,Lose

25,7,9,Lose

25,11,8,Win

25,5,10,Win

25,5,7,Lose

25,7,8,Lose

25,6,8,Lose

25,10,9,Win

25,5,12,Lose

25,6,9,Lose

25,10,10,Lose

25,12,4,Win

25,9,10,Win

25,5,3,Win

25,11,12,Win

25,0,8,Lose

25,8,10,Lose

25,10,7,Win

25,5,11,Win

25,6,11,Lose

25,1,7,Lose

25,5,10,Lose

25,10,6,Lose

25,5,9,Lose

25,8,9,Lose

25,8,8,Lose

25,11,4,Win

25,10,8,Win

25,5,6,Win

25,7,5,Win

25,6,7,Lose

25,9,13,Lose

25,9,3,Win

25,10,5,Win

25,7,10,Win

25,10,5,Win

25,8,8,Win

25,8,8,Win

25,6,10,Win

25,5,11,Lose

25,5,2,Win

25,5,6,Lose
