
55,6,9,Win

55,7,8,Win

55,11,11,Win

55,6,9,Lose

55,6,9,Win

55,3,9,Win

55,5,13,Win

55,2,8,Lose

55,6,9,Lose

55,5,10,Lose

55,9,5,Win

55,7,9,Win

55,11,6,Lose

55,3,9,Lose

55,8,10,Win

55,7,8,Lose

55,3,7,Lose

55,7,8,Lose

55,6,7,Win

55,4,7,Lose

55,7,4,Win

55,8,5,Win

55,4,5,Win

55,1,7,Lose

55,6,8,Lose

55,3,10,Win

55,6,5,Win

55,3,8,Lose

55,3,11,Lose

55,6,7,Lose

55,10,6,Win

55,7,6,Win

55,13,7,Lose

55,6,9,Lose

55,8,9,Lose

55,7,10,Lose

55,6,8,Lose

55,8,5,Win

55,12,6,Win

55,5,9,Lose

55,13,7,Lose

55,5,5,Win

55,4,9,Lose

55,4,8,Lose

55,6,5,Win

55,1,10,Lose

55,13,3,Win

55,7,10,Lose

55,14,6,Win
