
58,7,6,Win

58,5,10,Lose

58,8,12,Lose

58,14,8,Lose

58,3,5,Win

58,6,8,Win

58,7,10,Win

58,5,6,Lose

58,11,9,Lose

58,11,9,Win

58,6,10,Win

58,3,12,Lose

58,3,7,Lose

58,9,10,Win

58,10,6,Win

58,14,10,Win

58,3,4,Win

58,3,11,Lose

58,2,7,Lose

58,7,6,Win

58,5,7,Win

58,7,7,Lose

58,10,3,Win

58,9,8,Lose

58,5,4,Win

58,5,9,Lose

58,10,10,Win

58,5,7,Win

58,5,9,Win

58,3,9,Lose

58,9,9,Lose

58,1,5,Win

58,3,8,Lose

58,10,7,Win

58,6,9,Win

58,4,10,Win

58,3,12,Lose

58,1,11,Lose

58,6,11,Lose

58,0,9,Lose

58,3,6,Lose

58,8,4,Win

58,1,8,Lose

58,5,10,Win

58,5,8,Lose

58,5,9,Lose

58,7,8,Lose

58,10,9,Win

58,4,8,Lose

58,5,13,Lose
