
15,8,9,Win

15,10,10,Lose

15,10,9,Lose

15,11,6,Win

15,11,6,Win

15,9,11,Lose

15,10,5,Lose

15,14,9,Win

15,10,10,Lose

15,7,6,Lose

15,9,9,Win

15,18,6,Win

15,11,1,Win

15,9,3,Win

15,12,4,Win

15,5,6,Lose

15,5,2,Win

15,7,11,Lose

15,10,2,Win

15,1,7,Lose

15,16,7,Win

15,15,7,Win

15,8,11,Win

15,3,8,Lose

15,4,9,Lose

15,3,9,Lose

15,11,6,Win

15,7,4,Win

15,10,9,Lose

15,8,0,Win

15,13,11,Win

15,8,5,Win

15,16,7,Lose

15,5,6,Lose

15,8,9,Lose

15,12,8,Win

15,10,7,Lose

15,16,8,Win

15,11,5,Win

15,8,6,Win

15,1,8,Win

15,4,8,Lose

15,6,9,Win

15,5,3,Win

15,12,6,Lose

15,9,8,Win

15,5,4,Win

15,6,9,Lose

15,5,8,Lose

15,9,6,Lose
