RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,261,1581.364868
Bot1,1,FALSE,261,1540.010986
Bot2,2,FALSE,261,1619.994995
Bot3,3,FALSE,261,1579.571045
Bot4,4,FALSE,261,1619.984375
Bot5,5,FALSE,261,1620.005127
Bot6,6,FALSE,261,1579.571045
Bot7,7,FALSE,261,1538.683105
Bot8,8,FALSE,261,1460.016235
Bot9,9,FALSE,261,1499.053101
Bot10,10,FALSE,261,1577.782593
Bot11,11,FALSE,261,1536.85498
Bot12,12,FALSE,254,1499.994629
Bot13,13,FALSE,261,1498.683105
Bot14,14,FALSE,261,1580.009766
Bot15,15,FALSE,261,1500.005005
Bot16,16,FALSE,261,1539.507202
Bot17,17,FALSE,261,1539.567871
Bot18,18,FALSE,261,1420.455811
Bot19,19,FALSE,261,1459.5177
Bot20,20,FALSE,261,1499.576294
Bot21,21,FALSE,254,1499.979004
Bot22,22,FALSE,261,1539.995605
Bot23,23,FALSE,261,1539.577515
Bot24,24,FALSE,256,1418.700562
Bot25,25,FALSE,261,1619.994995
Bot26,26,FALSE,234,1439.539062
Bot27,27,FALSE,261,1577.344238
Bot28,28,FALSE,257,1458.657104
Bot29,29,FALSE,256,1580.005249
Bot30,30,FALSE,261,1500.015991
Bot31,31,FALSE,261,1458.130859
Bot32,32,FALSE,256,1496.383911
Bot33,33,FALSE,261,1539.577881
Bot34,34,FALSE,261,1459.994995
Bot35,35,FALSE,249,1459.985352
Bot36,36,FALSE,241,1498.164307
Bot37,37,FALSE,261,1580.477173
Bot38,38,FALSE,261,1496.843994
Bot39,39,FALSE,249,1460.00061
Bot40,40,FALSE,256,1497.283447
Bot41,41,FALSE,261,1579.538208
Bot42,42,FALSE,210,1575.984131
Bot43,43,FALSE,256,1418.705811
Bot44,44,FALSE,237,1539.560303
Bot45,45,FALSE,261,1459.095337
Bot46,46,FALSE,256,1500.00415
Bot47,47,FALSE,261,1459.534668
Bot48,48,FALSE,261,1499.581177
Bot49,49,FALSE,261,1539.598755
Bot50,50,FALSE,261,1539.545654
Bot51,51,FALSE,254,1499.550049
Bot52,52,FALSE,261,1419.559814
Bot53,53,FALSE,242,1459.067139
Bot54,54,FALSE,246,1398.170532
Bot55,55,FALSE,234,1580.915527
Bot56,56,FALSE,241,1458.700562
Bot57,57,FALSE,261,1499.57605
Bot58,58,FALSE,261,1498.694092
Bot59,59,FALSE,254,1459.603638
Bot60,60,FALSE,261,1496.85498
Bot61,61,FALSE,261,1580.904785
Bot62,62,FALSE,261,1538.683228
Bot63,63,FALSE,261,1539.07312
Bot64,64,FALSE,252,1458.635742
Bot65,65,FALSE,201,1459.99585
Bot66,66,FALSE,261,1459.582275
Bot67,67,FALSE,261,1499.994385
Bot68,68,FALSE,261,1540.443848
Bot69,69,FALSE,256,1420.455811
Bot70,70,FALSE,216,1500.005005
Bot71,71,FALSE,221,1581.370605
Bot72,72,FALSE,249,1440.945312
Bot73,73,FALSE,254,1356.303223
Bot74,74,FALSE,254,1499.999268
Bot75,75,FALSE,216,1539.07312
Bot76,76,FALSE,248,1458.597168
Bot77,77,FALSE,236,1540.004883
Bot78,78,FALSE,261,1541.365356
Bot79,79,FALSE,229,1459.995483
Bot80,80,FALSE,254,1356.763672
Bot81,81,FALSE,254,1499.580688
Bot82,82,FALSE,250,1418.700439
Bot83,83,FALSE,230,1356.763672
Bot84,84,FALSE,222,1440.945312
Bot85,85,FALSE,238,1459.528564
Bot86,86,FALSE,261,1499.535034
Bot87,87,FALSE,202,1498.683594
Bot88,88,FALSE,226,1499.496826
Bot89,89,FALSE,256,1498.683594
Bot90,90,FALSE,230,1439.533203
Bot91,91,FALSE,210,1499.180786
Bot92,92,FALSE,256,1460.042236
Bot93,93,FALSE,256,1500.026245
Bot94,94,FALSE,261,1539.555176
Bot95,95,FALSE,232,1439.533203
Bot96,96,FALSE,237,1419.141357
Bot97,97,FALSE,190,1459.577515
Bot98,98,FALSE,223,1536.865845
Bot99,99,FALSE,251,1398.175903
