
63,5,6,Win

63,8,6,Win

63,7,8,Win

63,4,6,Lose

63,8,8,Lose

63,3,5,Win

63,3,8,Lose

63,11,7,Win

63,6,7,Lose

63,7,10,Win

63,5,9,Win

63,3,9,Lose

63,2,8,Lose

63,8,6,Lose

63,6,4,Win

63,2,9,Lose

63,11,8,Lose

63,6,7,Lose

63,7,5,Win

63,6,9,Lose

63,4,10,Lose

63,5,5,Lose

63,16,8,Win

63,14,10,Lose

63,18,8,Win

63,11,6,Win

63,2,4,Win

63,13,9,Lose

63,7,7,Lose

63,11,2,Win

63,7,5,Win

63,7,7,Lose

63,5,9,Lose

63,5,3,Win

63,8,9,Win

63,4,8,Win

63,10,9,Win

63,10,6,Lose

63,7,10,Win

63,4,5,Win

63,6,9,Lose

63,4,9,Lose

63,10,5,Win

63,7,11,Lose

63,5,8,Lose

63,7,9,Win

63,8,10,Lose

63,18,8,Win

63,7,6,Win

63,3,9,Lose
