RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,603,1643.970703
Bot1,1,FALSE,603,1675.45874
Bot2,2,FALSE,603,1759.871704
Bot3,3,FALSE,603,1640.339233
Bot4,4,FALSE,603,1725.166748
Bot5,5,FALSE,603,1687.81665
Bot6,6,FALSE,603,1681.728271
Bot7,7,FALSE,603,1595.059937
Bot8,8,FALSE,603,1642.604858
Bot9,9,FALSE,603,1686.243896
Bot10,10,FALSE,603,1638.873169
Bot11,11,FALSE,603,1597.840332
Bot12,12,FALSE,584,1536.590454
Bot13,13,FALSE,584,1615.631104
Bot14,14,FALSE,603,1558.493652
Bot15,15,FALSE,603,1560.32251
Bot16,16,FALSE,603,1677.276245
Bot17,17,FALSE,603,1480.118164
Bot18,18,FALSE,603,1558.393677
Bot19,19,FALSE,603,1596.467651
Bot20,20,FALSE,603,1519.848877
Bot21,21,FALSE,603,1558.817505
Bot22,22,FALSE,603,1645.432373
Bot23,23,FALSE,603,1557.219971
Bot24,24,FALSE,598,1519.251465
Bot25,25,FALSE,603,1596.273071
Bot26,26,FALSE,535,1557.999146
Bot27,27,FALSE,603,1595.949341
Bot28,28,FALSE,599,1478.426025
Bot29,29,FALSE,579,1537.815308
Bot30,30,FALSE,603,1519.038452
Bot31,31,FALSE,603,1597.414673
Bot32,32,FALSE,598,1517.202026
Bot33,33,FALSE,603,1635.883911
Bot34,34,FALSE,603,1479.982544
Bot35,35,FALSE,598,1480.356323
Bot36,36,FALSE,583,1556.220337
Bot37,37,FALSE,603,1520.743408
Bot38,38,FALSE,603,1516.189575
Bot39,39,FALSE,598,1519.621338
Bot40,40,FALSE,579,1417.350098
Bot41,41,FALSE,603,1398.717529
Bot42,42,FALSE,552,1556.605225
Bot43,43,FALSE,550,1457.333374
Bot44,44,FALSE,560,1499.007202
Bot45,45,FALSE,584,1576.860352
Bot46,46,FALSE,598,1398.818848
Bot47,47,FALSE,603,1399.855591
Bot48,48,FALSE,603,1439.216431
Bot49,49,FALSE,603,1478.698853
Bot50,50,FALSE,603,1439.100342
Bot51,51,FALSE,603,1438.051514
Bot52,52,FALSE,593,1421.107544
Bot53,53,FALSE,584,1479.797607
Bot54,54,FALSE,520,1378.625854
Bot55,55,FALSE,557,1537.547485
Bot56,56,FALSE,523,1356.321045
Bot57,57,FALSE,603,1477.552612
Bot58,58,FALSE,603,1559.335815
Bot59,59,FALSE,603,1438.21875
Bot60,60,FALSE,535,1516.683472
Bot61,61,FALSE,603,1478.366943
Bot62,62,FALSE,603,1517.107666
Bot63,63,FALSE,603,1476.447998
Bot64,64,FALSE,594,1439.354248
Bot65,65,FALSE,550,1558.342896
Bot66,66,FALSE,603,1357.571289
Bot67,67,FALSE,603,1478.568359
Bot68,68,FALSE,603,1558.692749
Bot69,69,FALSE,500,1361.176514
Bot70,70,FALSE,539,1498.987061
Bot71,71,FALSE,563,1645.163086
Bot72,72,FALSE,581,1438.170044
Bot73,73,FALSE,408,1314.972534
Bot74,74,FALSE,603,1479.359741
Bot75,75,FALSE,558,1517.779175
Bot76,76,FALSE,590,1478.799316
Bot77,77,FALSE,578,1441.691895
Bot78,78,FALSE,603,1603.81897
Bot79,79,FALSE,571,1439.917725
Bot80,80,FALSE,574,1419.020264
Bot81,81,FALSE,603,1518.865601
Bot82,82,FALSE,540,1399.886353
Bot83,83,FALSE,384,1357.047729
Bot84,84,FALSE,386,1344.670898
Bot85,85,FALSE,402,1320.287598
Bot86,86,FALSE,505,1340.204468
Bot87,87,FALSE,525,1454.508423
Bot88,88,FALSE,496,1320.925781
Bot89,89,FALSE,598,1439.462524
Bot90,90,FALSE,572,1458.157959
Bot91,91,FALSE,538,1338.915894
Bot92,92,FALSE,462,1300.00647
Bot93,93,FALSE,574,1336.584717
Bot94,94,FALSE,603,1397.70752
Bot95,95,FALSE,552,1357.651489
Bot96,96,FALSE,443,1298.331909
Bot97,97,FALSE,539,1519.935303
Bot98,98,FALSE,565,1435.375732
Bot99,99,FALSE,405,1317.977051
