
92,11,6,Win

92,1,7,Lose

92,2,9,Lose

92,7,3,Win

92,4,8,Lose

92,7,10,Win

92,3,3,Win

92,2,6,Win

92,3,9,Lose

92,8,7,Win

92,3,9,Lose

92,6,6,Win

92,5,5,Win

92,5,3,Win

92,3,6,Lose

92,5,8,Win

92,2,8,Lose

92,4,7,Lose

92,9,10,Win

92,5,9,Lose

92,9,6,Win

92,2,5,Win

92,3,9,Lose

92,9,9,Lose

92,9,6,Lose

92,6,9,Win

92,7,4,Win

92,10,8,Lose

92,8,11,Lose

92,10,8,Lose

92,6,10,Lose

92,10,5,Win

92,11,8,Win

92,10,7,Win

92,7,12,Lose

92,8,8,Lose

92,6,8,Lose

92,9,8,Lose

92,10,10,Lose

92,3,8,Lose

92,14,10,Lose

92,15,5,Win

92,10,10,Win

92,0,2,Lose

92,8,9,Lose

92,3,3,Win

92,7,4,Win
