
61,8,7,Lose

61,12,9,Win

61,9,8,Win

61,10,6,Win

61,7,5,Win

61,9,7,Win

61,4,11,Win

61,2,8,Lose

61,9,12,Lose

61,6,12,Win

61,5,4,Win

61,5,9,Lose

61,1,10,Lose

61,4,6,Win

61,5,8,Win

61,2,7,Lose

61,4,9,Lose

61,6,8,Lose

61,7,4,Win

61,4,6,Lose

61,12,10,Lose

61,4,8,Win

61,2,8,Lose

61,6,5,Win

61,1,8,Lose

61,3,11,Lose

61,6,9,Lose

61,11,10,Win

61,3,9,Lose

61,8,7,Lose

61,10,4,Win

61,6,6,Win

61,2,11,Lose

61,6,2,Win

61,9,9,Lose

61,6,10,Lose

61,9,3,Win

61,11,11,Lose

61,6,12,Win

61,7,5,Win

61,10,14,Win

61,8,5,Win

61,1,8,Lose

61,8,12,Win

61,4,11,Lose

61,4,9,Win

61,1,7,Lose

61,6,9,Win

61,11,9,Lose

61,2,9,Lose
