
0,19,5,Win

0,8,11,Lose

0,23,4,Win

0,6,8,Lose

0,19,3,Win

0,20,5,Win

0,5,6,Win

0,9,4,Win

0,8,10,Lose

0,23,7,Win

0,7,10,Lose

0,15,6,Lose

0,21,2,Win

0,11,5,Win

0,19,9,Win

0,10,2,Win

0,7,3,Win

0,8,9,Lose

0,10,9,Lose

0,9,2,Win

0,7,3,Win

0,7,12,Lose

0,8,9,Win

0,9,10,Lose

0,9,11,Win

0,4,7,Win

0,8,5,Lose

0,9,7,Win

0,7,5,Win

0,4,9,Win

0,4,6,Win

0,8,9,Lose

0,10,9,Win

0,1,5,Win

0,11,9,Win

0,4,5,Lose

0,5,7,Win

0,14,5,Win

0,11,5,Win

0,5,6,Win

0,9,8,Lose

0,13,8,Lose

0,7,8,Lose

0,9,9,Lose

0,7,7,Lose

0,11,6,Win

0,2,5,Lose

0,9,12,Win

0,5,10,Lose

0,6,8,Lose
