
28,7,9,Lose

28,12,6,Win

28,4,2,Win

28,8,7,Lose

28,3,7,Lose

28,11,9,Lose

28,7,9,Win

28,17,8,Lose

28,10,6,Win

28,15,7,Lose

28,11,10,Lose

28,9,7,Lose

28,18,3,Win

28,13,10,Win

28,9,2,Win

28,18,9,Lose

28,13,10,Lose

28,8,8,Lose

28,8,5,Win

28,21,8,Win

28,10,2,Win

28,4,6,Lose

28,8,3,Win

28,19,9,Lose

28,17,9,Lose

28,16,5,Win

28,13,4,Win

28,8,7,Win

28,7,6,Win

28,10,11,Win

28,8,11,Lose

28,9,3,Win

28,7,6,Win

28,8,8,Win

28,3,10,Lose

28,11,10,Lose

28,8,4,Win

28,7,10,Lose

28,9,8,Lose

28,9,0,Win

28,11,10,Win

28,2,8,Lose

28,8,11,Win

28,6,8,Win

28,1,6,Lose

28,4,9,Lose

28,15,6,Win

28,10,5,Win

28,15,8,Win

28,7,9,Lose
