
72,2,9,Lose

72,5,10,Lose

72,18,11,Win

72,7,11,Lose

72,4,11,Lose

72,11,10,Lose

72,3,0,Win

72,6,8,Lose

72,9,10,Lose

72,2,7,Lose

72,3,2,Win

72,3,9,Lose

72,3,6,Win

72,6,9,Lose

72,1,2,Win

72,7,8,Lose

72,3,2,Win

72,8,8,Lose

72,7,2,Win

72,11,7,Lose

72,13,9,Win

72,6,9,Win

72,5,8,Lose

72,12,7,Win

72,3,4,Win

72,9,7,Lose

72,11,4,Win

72,5,5,Lose

72,8,6,Lose

72,4,4,Win

72,6,8,Lose

72,6,4,Win

72,2,7,Lose

72,10,12,Lose

72,5,8,Lose

72,11,8,Lose

72,12,10,Lose

72,3,10,Lose

72,10,3,Win

72,5,3,Win

72,4,8,Lose

72,11,7,Win

72,7,8,Win

72,13,6,Win

72,10,8,Win
