
88,9,4,Win

88,7,8,Win

88,1,10,Lose

88,1,7,Lose

88,2,1,Win

88,3,11,Win

88,5,10,Lose

88,3,6,Win

88,6,11,Win

88,5,5,Win

88,2,7,Lose

88,4,9,Lose

88,10,7,Win

88,4,7,Lose

88,7,12,Lose

88,9,5,Win

88,5,6,Win

88,2,7,Lose

88,6,11,Lose

88,7,8,Lose

88,7,9,Lose

88,5,6,Lose

88,3,5,Win

88,2,7,Win

88,4,8,Lose

88,11,10,Win

88,9,7,Lose

88,8,9,Win

88,10,8,Lose

88,6,12,Win

88,6,8,Win

88,6,10,Win

88,6,9,Win

88,5,9,Lose

88,6,8,Lose

88,5,9,Lose

88,1,6,Lose

88,15,9,Lose

88,10,2,Win

88,15,6,Win

88,15,9,Win

88,10,7,Win

88,6,8,Lose

88,10,7,Win

88,4,8,Win

88,9,8,Lose

88,4,7,Win

88,5,7,Win

88,5,8,Lose
