
52,7,8,Lose

52,2,5,Win

52,14,10,Lose

52,4,9,Lose

52,9,3,Win

52,4,7,Lose

52,5,10,Lose

52,8,7,Lose

52,10,10,Lose

52,8,2,Win

52,9,8,Lose

52,8,5,Win

52,5,11,Lose

52,7,4,Win

52,4,9,Lose

52,6,8,Win

52,7,4,Win

52,3,7,Lose

52,9,8,Lose

52,8,6,Win

52,5,10,Lose

52,16,11,Lose

52,10,6,Win

52,10,11,Win

52,9,9,Lose

52,12,5,Win

52,11,9,Win

52,9,7,Win

52,14,11,Lose

52,12,4,Win

52,9,9,Win

52,4,2,Win

52,5,4,Win

52,5,7,Win

52,10,9,Win

52,10,10,Lose

52,9,7,Win

52,4,7,Win

52,8,5,Win

52,1,10,Lose

52,3,7,Lose

52,8,7,Lose

52,6,10,Lose

52,4,7,Lose

52,9,11,Lose

52,11,7,Win

52,6,10,Lose

52,10,7,Lose

52,10,5,Win
