
14,5,15,Lose

14,11,8,Win

14,11,8,Win

14,11,3,Win

14,11,8,Lose

14,5,9,Win

14,10,12,Win

14,12,4,Win

14,3,9,Lose

14,10,9,Lose

14,5,10,Lose

14,6,8,Lose

14,9,7,Lose

14,20,6,Win

14,14,6,Win

14,11,10,Win

14,3,7,Lose

14,5,8,Win

14,11,3,Win

14,12,4,Win

14,6,6,Win

14,7,9,Lose

14,8,9,Lose

14,15,8,Win

14,7,3,Win

14,8,11,Lose

14,5,10,Lose

14,7,9,Lose

14,15,6,Win

14,5,1,Win

14,11,9,Win

14,3,7,Lose

14,6,9,Lose

14,11,6,Win

14,9,9,Win

14,4,10,Lose

14,10,5,Win

14,8,3,Win

14,4,9,Lose

14,8,8,Win

14,3,6,Lose

14,5,8,Lose

14,6,9,Lose

14,9,7,Lose

14,8,7,Lose

14,22,9,Win

14,16,1,Win

14,14,5,Win

14,16,11,Lose

14,18,3,Win
