RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,820,1749.116211
Bot1,1,FALSE,820,1653.405762
Bot2,2,FALSE,820,1826.598755
Bot3,3,FALSE,820,1704.213379
Bot4,4,FALSE,820,1662.164307
Bot5,5,FALSE,820,1670.299805
Bot6,6,FALSE,820,1622.403809
Bot7,7,FALSE,820,1654.367432
Bot8,8,FALSE,820,1665.295044
Bot9,9,FALSE,820,1751.401855
Bot10,10,FALSE,820,1741.818237
Bot11,11,FALSE,820,1657.348511
Bot12,12,FALSE,801,1596.011597
Bot13,13,FALSE,801,1595.544067
Bot14,14,FALSE,820,1579.432373
Bot15,15,FALSE,820,1579.864258
Bot16,16,FALSE,820,1615.508667
Bot17,17,FALSE,820,1578.359497
Bot18,18,FALSE,787,1576.578247
Bot19,19,FALSE,820,1535.506348
Bot20,20,FALSE,820,1540.123779
Bot21,21,FALSE,820,1576.506836
Bot22,22,FALSE,820,1581.677368
Bot23,23,FALSE,820,1660.31958
Bot24,24,FALSE,815,1539.721802
Bot25,25,FALSE,820,1497.106445
Bot26,26,FALSE,752,1540.00061
Bot27,27,FALSE,820,1655.834839
Bot28,28,FALSE,783,1577.307861
Bot29,29,FALSE,763,1556.938843
Bot30,30,FALSE,820,1498.325195
Bot31,31,FALSE,820,1660.277344
Bot32,32,FALSE,782,1536.983643
Bot33,33,FALSE,787,1576.466919
Bot34,34,FALSE,820,1419.328125
Bot35,35,FALSE,815,1460.050049
Bot36,36,FALSE,767,1536.401123
Bot37,37,FALSE,820,1457.769043
Bot38,38,FALSE,820,1575.536621
Bot39,39,FALSE,782,1577.467407
Bot40,40,FALSE,796,1475.714355
Bot41,41,FALSE,820,1418.262695
Bot42,42,FALSE,769,1615.477661
Bot43,43,FALSE,767,1556.98291
Bot44,44,FALSE,744,1516.846313
Bot45,45,FALSE,768,1516.83313
Bot46,46,FALSE,815,1458.429199
Bot47,47,FALSE,820,1415.284424
Bot48,48,FALSE,820,1334.292847
Bot49,49,FALSE,820,1458.055542
Bot50,50,FALSE,820,1458.699219
Bot51,51,FALSE,820,1458.967285
Bot52,52,FALSE,810,1523.159668
Bot53,53,FALSE,801,1418.643555
Bot54,54,FALSE,737,1481.489258
Bot55,55,FALSE,741,1516.781494
Bot56,56,FALSE,740,1416.414917
Bot57,57,FALSE,820,1378.196777
Bot58,58,FALSE,820,1578.899414
Bot59,59,FALSE,820,1497.499268
Bot60,60,FALSE,752,1575.427856
Bot61,61,FALSE,820,1498.513916
Bot62,62,FALSE,820,1456.71167
Bot63,63,FALSE,820,1457.946411
Bot64,64,FALSE,811,1417.932007
Bot65,65,FALSE,767,1539.166626
Bot66,66,FALSE,820,1379.361572
Bot67,67,FALSE,820,1458.310059
Bot68,68,FALSE,820,1498.236938
Bot69,69,FALSE,647,1317.135742
Bot70,70,FALSE,756,1599.308105
Bot71,71,FALSE,780,1545.644287
Bot72,72,FALSE,798,1416.977051
Bot73,73,FALSE,561,1354.72998
Bot74,74,FALSE,820,1499.717407
Bot75,75,FALSE,775,1500.150269
Bot76,76,FALSE,807,1498.555664
Bot77,77,FALSE,795,1460.830078
Bot78,78,FALSE,820,1503.205078
Bot79,79,FALSE,788,1458.313354
Bot80,80,FALSE,791,1437.120361
Bot81,81,FALSE,820,1417.395142
Bot82,82,FALSE,757,1374.815552
Bot83,83,FALSE,595,1313.363525
Bot84,84,FALSE,539,1300.904053
Bot85,85,FALSE,583,1297.021484
Bot86,86,FALSE,656,1295.140991
Bot87,87,FALSE,742,1434.71167
Bot88,88,FALSE,615,1260.405273
Bot89,89,FALSE,815,1380.326416
Bot90,90,FALSE,789,1399.20752
Bot91,91,FALSE,631,1314.738037
Bot92,92,FALSE,581,1278.868774
Bot93,93,FALSE,697,1294.964722
Bot94,94,FALSE,820,1418.169922
Bot95,95,FALSE,673,1315.961914
Bot96,96,FALSE,594,1295.756592
Bot97,97,FALSE,756,1417.216553
Bot98,98,FALSE,782,1373.599976
Bot99,99,FALSE,524,1257.456543
