
86,3,10,Lose

86,4,12,Lose

86,12,8,Lose

86,3,11,Lose

86,7,9,Lose

86,9,8,Lose

86,6,9,Lose

86,5,7,Win

86,7,6,Lose

86,15,9,Lose

86,9,6,Win

86,9,5,Win

86,11,3,Win

86,8,9,Lose

86,8,5,Win

86,7,6,Lose

86,6,6,Win

86,9,5,Win

86,7,8,Lose

86,7,6,Lose

86,5,8,Lose

86,10,6,Lose

86,7,12,Win

86,9,6,Win

86,11,15,Win

86,7,9,Win

86,7,12,Win

86,8,8,Lose

86,8,9,Lose

86,3,8,Lose

86,8,8,Win

86,5,8,Lose

86,8,9,Lose

86,7,10,Lose

86,7,7,Lose

86,11,7,Win

86,8,8,Lose

86,3,1,Win

86,10,6,Win

86,10,11,Win

86,5,6,Lose

86,12,9,Win

86,14,9,Lose

86,6,8,Lose

86,2,11,Lose

86,16,9,Lose

86,3,4,Win

86,9,11,Lose
