
66,7,5,Win

66,3,7,Lose

66,9,9,Lose

66,6,5,Win

66,5,7,Lose

66,3,8,Lose

66,11,7,Win

66,5,10,Lose

66,5,8,Lose

66,3,2,Win

66,9,10,Win

66,4,8,Lose

66,5,4,Win

66,7,12,Win

66,11,9,Win

66,10,9,Lose

66,8,9,Lose

66,5,8,Lose

66,0,7,Lose

66,12,7,Lose

66,11,12,Win

66,7,11,Lose

66,10,9,Lose

66,11,6,Win

66,6,8,Lose

66,4,10,Lose

66,4,5,Lose

66,9,6,Win

66,13,4,Win

66,7,7,Win

66,8,5,Win

66,10,8,Lose

66,7,7,Lose

66,4,6,Lose

66,11,7,Lose

66,8,8,Lose

66,11,4,Win

66,5,8,Lose

66,7,9,Win

66,2,10,Lose

66,10,9,Lose

66,13,4,Win

66,24,6,Lose

66,10,9,Win

66,8,9,Lose

66,8,5,Win

66,16,6,Win

66,14,9,Lose

66,8,4,Win

66,12,8,Win
