
34,7,8,Win

34,6,3,Win

34,10,8,Lose

34,1,9,Lose

34,5,11,Lose

34,18,8,Win

34,5,6,Lose

34,10,10,Lose

34,4,11,Lose

34,10,12,Lose

34,9,6,Win

34,11,2,Win

34,6,7,Lose

34,10,12,Lose

34,5,5,Win

34,9,9,Lose

34,10,7,Win

34,5,8,Lose

34,8,3,Win

34,11,11,Lose

34,8,11,Lose

34,7,11,Lose

34,14,9,Win

34,9,8,Win

34,16,5,Win

34,9,4,Win

34,4,6,Win

34,4,9,Lose

34,11,9,Win

34,9,10,Lose

34,11,8,Lose

34,11,8,Lose

34,11,5,Win

34,13,7,Lose

34,7,6,Win

34,12,5,Win

34,15,9,Lose

34,7,6,Lose

34,5,5,Win

34,12,2,Win

34,7,10,Lose

34,15,6,Win

34,13,5,Win

34,19,6,Lose

34,11,10,Lose

34,10,6,Win

34,5,9,Lose

34,10,9,Win

34,13,6,Win

34,8,8,Lose
