
64,2,8,Lose

64,8,11,Lose

64,9,11,Lose

64,8,8,Lose

64,3,0,Win

64,5,7,Win

64,7,11,Win

64,3,8,Lose

64,6,7,Win

64,3,9,Lose

64,10,10,Win

64,4,7,Win

64,2,7,Lose

64,9,9,Lose

64,4,9,Lose

64,10,8,Win

64,12,9,Lose

64,9,6,Lose

64,6,4,Win

64,4,10,Lose

64,9,1,Win

64,11,8,Win

64,5,7,Lose

64,11,12,Lose

64,7,12,Win

64,7,6,Win

64,8,8,Lose

64,15,10,Lose

64,4,7,Lose

64,12,5,Win

64,8,5,Win

64,3,9,Win

64,5,6,Lose

64,2,9,Lose

64,11,2,Win

64,7,8,Win

64,4,3,Win

64,13,6,Lose

64,9,6,Win

64,6,11,Lose

64,7,11,Lose

64,11,11,Lose

64,12,6,Win

64,14,9,Lose

64,8,8,Lose

64,5,7,Win

64,11,9,Win

64,13,8,Lose

64,13,4,Win

64,9,7,Win
