
40,9,12,Lose

40,11,10,Win

40,7,7,Lose

40,10,7,Win

40,4,4,Win

40,0,7,Lose

40,4,5,Win

40,6,8,Lose

40,11,7,Win

40,9,5,Lose

40,11,9,Win

40,8,10,Lose

40,7,1,Win

40,3,1,Win

40,9,5,Lose

40,8,2,Win

40,1,6,Lose

40,7,10,Lose

40,5,11,Lose

40,10,12,Lose

40,11,7,Win

40,16,9,Win

40,5,8,Lose

40,6,9,Lose

40,4,7,Lose

40,5,8,Lose

40,17,7,Win

40,12,4,Win

40,14,12,Win

40,13,7,Win

40,6,8,Lose

40,4,7,Lose

40,6,4,Win

40,9,8,Win

40,9,9,Lose

40,8,11,Lose

40,8,6,Win

40,11,8,Lose

40,12,6,Lose

40,10,6,Win

40,10,9,Win

40,9,5,Win

40,8,10,Win

40,5,8,Lose

40,9,7,Win

40,7,8,Lose

40,13,8,Lose

40,8,8,Lose

40,5,10,Win
