
12,11,5,Lose

12,20,8,Win

12,10,11,Lose

12,12,5,Win

12,19,7,Lose

12,13,8,Lose

12,12,6,Win

12,15,5,Win

12,8,9,Win

12,13,10,Lose

12,11,7,Lose

12,21,8,Lose

12,12,4,Win

12,7,10,Lose

12,7,1,Win

12,9,4,Win

12,16,7,Lose

12,13,3,Win

12,0,0,Win

12,15,3,Win

12,18,6,Win

12,4,2,Win

12,11,7,Lose

12,5,7,Lose

12,13,8,Win

12,9,9,Lose

12,22,3,Win

12,13,8,Lose

12,8,9,Win

12,11,9,Lose

12,16,5,Win

12,12,2,Win

12,12,7,Win

12,1,7,Lose

12,23,8,Lose

12,22,9,Win

12,15,5,Win

12,9,9,Win

12,8,8,Win

12,7,6,Lose

12,7,7,Lose

12,10,7,Lose

12,8,5,Win

12,2,5,Win

12,6,10,Lose

12,15,8,Win

12,12,7,Lose

12,17,5,Win

12,2,8,Lose
