RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,303,1540.004395
Bot1,1,FALSE,303,1579.13147
Bot2,2,FALSE,303,1619.51355
Bot3,3,FALSE,303,1619.524292
Bot4,4,FALSE,303,1621.286743
Bot5,5,FALSE,303,1701.307495
Bot6,6,FALSE,303,1619.524292
Bot7,7,FALSE,303,1577.895508
Bot8,8,FALSE,303,1539.588135
Bot9,9,FALSE,303,1537.668091
Bot10,10,FALSE,303,1577.343994
Bot11,11,FALSE,303,1616.012939
Bot12,12,FALSE,303,1459.113037
Bot13,13,FALSE,303,1458.214233
Bot14,14,FALSE,303,1499.534912
Bot15,15,FALSE,303,1499.150757
Bot16,16,FALSE,303,1580.003296
Bot17,17,FALSE,303,1459.569702
Bot18,18,FALSE,303,1459.883423
Bot19,19,FALSE,303,1499.338989
Bot20,20,FALSE,303,1499.575928
Bot21,21,FALSE,303,1499.528198
Bot22,22,FALSE,303,1539.999512
Bot23,23,FALSE,303,1539.157227
Bot24,24,FALSE,298,1458.727173
Bot25,25,FALSE,303,1621.297363
Bot26,26,FALSE,254,1398.869263
Bot27,27,FALSE,292,1536.864258
Bot28,28,FALSE,299,1418.155273
Bot29,29,FALSE,298,1580.072998
Bot30,30,FALSE,303,1499.16394
Bot31,31,FALSE,292,1538.778931
Bot32,32,FALSE,298,1457.694702
Bot33,33,FALSE,303,1539.131958
Bot34,34,FALSE,303,1460.926392
Bot35,35,FALSE,287,1500.839111
Bot36,36,FALSE,283,1536.779297
Bot37,37,FALSE,303,1581.779541
Bot38,38,FALSE,292,1496.389404
Bot39,39,FALSE,298,1539.57251
Bot40,40,FALSE,287,1497.600464
Bot41,41,FALSE,303,1579.491455
Bot42,42,FALSE,252,1576.486328
Bot43,43,FALSE,298,1417.756714
Bot44,44,FALSE,279,1499.562134
Bot45,45,FALSE,303,1458.593506
Bot46,46,FALSE,298,1459.553223
Bot47,47,FALSE,303,1420.249268
Bot48,48,FALSE,303,1459.136108
Bot49,49,FALSE,303,1459.600586
Bot50,50,FALSE,303,1580.042847
Bot51,51,FALSE,303,1499.546143
Bot52,52,FALSE,293,1400.260742
Bot53,53,FALSE,273,1539.449341
Bot54,54,FALSE,266,1399.356445
Bot55,55,FALSE,276,1579.555176
Bot56,56,FALSE,271,1398.015747
Bot57,57,FALSE,303,1458.6604
Bot58,58,FALSE,292,1499.109253
Bot59,59,FALSE,303,1499.631958
Bot60,60,FALSE,303,1416.749634
Bot61,61,FALSE,303,1579.963135
Bot62,62,FALSE,292,1497.391479
Bot63,63,FALSE,303,1536.883179
Bot64,64,FALSE,294,1498.905029
Bot65,65,FALSE,250,1499.567749
Bot66,66,FALSE,303,1459.403564
Bot67,67,FALSE,303,1539.984497
Bot68,68,FALSE,303,1539.56958
Bot69,69,FALSE,288,1440.734863
Bot70,70,FALSE,247,1538.706299
Bot71,71,FALSE,263,1622.672974
Bot72,72,FALSE,281,1379.790527
Bot73,73,FALSE,274,1315.597046
Bot74,74,FALSE,303,1499.937988
Bot75,75,FALSE,258,1618.231079
Bot76,76,FALSE,290,1458.730469
Bot77,77,FALSE,278,1500.008789
Bot78,78,FALSE,303,1580.926758
Bot79,79,FALSE,271,1539.567383
Bot80,80,FALSE,274,1397.469849
Bot81,81,FALSE,303,1459.562988
Bot82,82,FALSE,270,1377.994263
Bot83,83,FALSE,250,1355.577759
Bot84,84,FALSE,252,1379.610352
Bot85,85,FALSE,268,1398.84375
Bot86,86,FALSE,303,1458.738403
Bot87,87,FALSE,233,1499.00061
Bot88,88,FALSE,268,1458.639038
Bot89,89,FALSE,298,1458.624023
Bot90,90,FALSE,272,1479.863525
Bot91,91,FALSE,252,1419.620728
Bot92,92,FALSE,298,1420.918579
Bot93,93,FALSE,298,1499.174194
Bot94,94,FALSE,303,1499.560181
Bot95,95,FALSE,274,1440.711182
Bot96,96,FALSE,279,1458.69751
Bot97,97,FALSE,239,1499.157349
Bot98,98,FALSE,265,1535.084229
Bot99,99,FALSE,271,1357.469727
