
76,12,7,Lose

76,5,9,Lose

76,3,12,Lose

76,4,8,Win

76,2,7,Lose

76,6,8,Win

76,7,11,Lose

76,10,6,Win

76,6,6,Lose

76,2,7,Lose

76,2,4,Win

76,5,6,Win

76,7,9,Win

76,11,5,Win

76,9,6,Win

76,2,8,Lose

76,5,6,Win

76,7,9,Win

76,5,10,Lose

76,7,5,Win

76,3,8,Lose

76,7,8,Lose

76,11,12,Lose

76,2,8,Win

76,4,6,Win

76,6,8,Lose

76,8,10,Lose

76,6,5,Lose

76,7,7,Win

76,11,7,Lose

76,9,9,Win

76,3,8,Win

76,6,8,Lose

76,6,3,Win

76,6,8,Win

76,11,8,Lose

76,2,5,Win

76,5,5,Lose

76,12,11,Lose

76,7,10,Lose

76,6,10,Lose

76,6,9,Lose

76,4,7,Lose

76,11,9,Lose

76,10,5,Win

76,7,8,Win

76,5,10,Win

76,9,11,Lose

76,6,9,Lose

76,2,10,Lose
