
3,19,8,Lose

3,24,2,Win

3,12,0,Win

3,13,2,Win

3,21,3,Win

3,8,1,Win

3,13,10,Lose

3,9,3,Win

3,20,6,Win

3,8,7,Win

3,9,8,Win

3,10,9,Lose

3,15,6,Lose

3,5,4,Win

3,4,7,Lose

3,3,9,Lose

3,19,6,Win

3,14,9,Win

3,8,6,Win

3,3,9,Lose

3,8,6,Win

3,7,8,Lose

3,3,8,Lose

3,4,7,Lose

3,10,0,Win

3,7,5,Win

3,13,13,Win

3,12,9,Lose

3,11,7,Win

3,6,6,Lose

3,11,3,Win

3,8,4,Win

3,6,9,Win

3,8,9,Win

3,9,9,Lose

3,8,3,Win

3,7,8,Lose

3,9,11,Lose

3,11,4,Win

3,7,6,Win

3,2,8,Lose

3,13,7,Lose

3,15,7,Lose

3,10,0,Win

3,13,7,Win

3,18,5,Lose

3,12,3,Win

3,17,6,Win

3,4,10,Lose

3,9,2,Win

3,10,2,Win
