
48,11,10,Win

48,4,8,Lose

48,4,9,Lose

48,10,9,Win

48,5,9,Lose

48,8,4,Win

48,6,6,Win

48,9,8,Lose

48,8,7,Lose

48,11,8,Lose

48,12,5,Win

48,7,9,Lose

48,1,8,Lose

48,9,9,Lose

48,3,8,Lose

48,6,6,Win

48,13,8,Lose

48,11,2,Win

48,6,2,Win

48,5,4,Win

48,5,7,Lose

48,6,2,Win

48,5,3,Win

48,3,10,Lose

48,0,11,Lose

48,11,1,Win

48,5,9,Lose

48,10,8,Lose

48,4,10,Lose

48,9,11,Lose

48,6,10,Lose

48,12,8,Lose

48,4,1,Win

48,8,7,Lose

48,9,6,Win

48,12,9,Lose

48,5,7,Lose

48,11,4,Win

48,13,6,Win

48,14,7,Win

48,9,5,Win

48,2,6,Lose

48,9,10,Lose

48,15,4,Win

48,9,3,Win

48,12,10,Lose

48,5,5,Win

48,9,9,Lose

48,8,8,Win
