
80,8,8,Lose

80,3,10,Lose

80,4,8,Lose

80,4,6,Lose

80,1,8,Lose

80,3,8,Lose

80,0,3,Lose

80,9,6,Win

80,2,1,Win

80,0,3,Win

80,9,10,Win

80,8,1,Win

80,8,9,Lose

80,8,10,Lose

80,7,4,Win

80,7,0,Win

80,6,14,Lose

80,8,5,Win

80,5,7,Lose

80,7,8,Lose

80,12,7,Lose

80,10,10,Lose

80,11,7,Win

80,6,2,Win

80,6,6,Win

80,7,4,Win

80,5,13,Lose

80,7,4,Win

80,8,7,Win

80,1,6,Lose

80,1,10,Lose

80,14,8,Lose

80,8,7,Win

80,3,6,Lose

80,8,6,Win

80,5,9,Win

80,2,9,Lose

80,6,9,Lose

80,7,10,Lose

80,6,8,Lose

80,9,13,Lose

80,10,5,Win

80,6,10,Lose

80,12,8,Lose

80,5,7,Win

80,4,8,Lose

80,10,4,Win
