RowName,IDNum,InGame,GamesPlayed,SkillRating
Bot0,0,FALSE,1128,1784.178467
Bot1,1,FALSE,1128,1691.831055
Bot2,2,FALSE,1128,1866.573364
Bot3,3,FALSE,1128,1657.574707
Bot4,4,FALSE,1128,1583.388306
Bot5,5,FALSE,1128,1669.635254
Bot6,6,FALSE,1128,1624.513916
Bot7,7,FALSE,1128,1691.680542
Bot8,8,FALSE,1128,1743.568726
Bot9,9,FALSE,1128,1829.675537
Bot10,10,FALSE,1128,1740.091919
Bot11,11,FALSE,1128,1700.925903
Bot12,12,FALSE,1109,1593.842896
Bot13,13,FALSE,1109,1510.198486
Bot14,14,FALSE,1128,1580.281494
Bot15,15,FALSE,1128,1616.913452
Bot16,16,FALSE,1128,1574.967651
Bot17,17,FALSE,1128,1577.218018
Bot18,18,FALSE,1128,1654.509033
Bot19,19,FALSE,1128,1616.017578
Bot20,20,FALSE,1128,1579.44751
Bot21,21,FALSE,1128,1577.132202
Bot22,22,FALSE,1128,1661.391235
Bot23,23,FALSE,1128,1656.723633
Bot24,24,FALSE,1123,1537.757446
Bot25,25,FALSE,1128,1535.790283
Bot26,26,FALSE,1060,1577.78479
Bot27,27,FALSE,1128,1651.695923
Bot28,28,FALSE,1124,1535.628052
Bot29,29,FALSE,1104,1592.529419
Bot30,30,FALSE,1128,1497.188354
Bot31,31,FALSE,1128,1616.489746
Bot32,32,FALSE,1123,1616.681396
Bot33,33,FALSE,1128,1617.087646
Bot34,34,FALSE,1128,1457.882935
Bot35,35,FALSE,1123,1499.31604
Bot36,36,FALSE,1108,1535.055298
Bot37,37,FALSE,1128,1457.556885
Bot38,38,FALSE,1128,1496.361572
Bot39,39,FALSE,1123,1617.641235
Bot40,40,FALSE,1104,1474.279663
Bot41,41,FALSE,1128,1499.292847
Bot42,42,FALSE,1077,1612.805786
Bot43,43,FALSE,1075,1516.127441
Bot44,44,FALSE,1085,1555.303101
Bot45,45,FALSE,1109,1556.545654
Bot46,46,FALSE,1123,1458.443115
Bot47,47,FALSE,1128,1454.115601
Bot48,48,FALSE,1049,1390.304199
Bot49,49,FALSE,1128,1498.270264
Bot50,50,FALSE,1128,1459.453003
Bot51,51,FALSE,1128,1419.84436
Bot52,52,FALSE,1118,1563.851562
Bot53,53,FALSE,1109,1380.42627
Bot54,54,FALSE,1045,1480.456055
Bot55,55,FALSE,1082,1435.246338
Bot56,56,FALSE,1048,1456.822144
Bot57,57,FALSE,1087,1338.028809
Bot58,58,FALSE,1128,1537.917358
Bot59,59,FALSE,1128,1499.438721
Bot60,60,FALSE,1060,1415.592529
Bot61,61,FALSE,1128,1538.524048
Bot62,62,FALSE,1128,1416.109985
Bot63,63,FALSE,1128,1495.905518
Bot64,64,FALSE,1119,1418.467407
Bot65,65,FALSE,1075,1459.27002
Bot66,66,FALSE,1087,1336.789673
Bot67,67,FALSE,1128,1496.277466
Bot68,68,FALSE,1128,1535.183594
Bot69,69,FALSE,799,1277.262085
Bot70,70,FALSE,1064,1477.504028
Bot71,71,FALSE,1088,1546.143677
Bot72,72,FALSE,1024,1296.581055
Bot73,73,FALSE,828,1394.481812
Bot74,74,FALSE,1128,1459.752808
Bot75,75,FALSE,1083,1418.401001
Bot76,76,FALSE,1115,1417.437134
Bot77,77,FALSE,1103,1459.136719
Bot78,78,FALSE,1128,1584.462769
Bot79,79,FALSE,1096,1498.767212
Bot80,80,FALSE,1099,1398.139282
Bot81,81,FALSE,1128,1415.379395
Bot82,82,FALSE,1065,1375.536499
Bot83,83,FALSE,747,1271.251099
Bot84,84,FALSE,727,1277.682129
Bot85,85,FALSE,813,1296.567505
Bot86,86,FALSE,808,1295.360107
Bot87,87,FALSE,1009,1354.668945
Bot88,88,FALSE,767,1300.62439
Bot89,89,FALSE,1123,1421.709473
Bot90,90,FALSE,1097,1440.195068
Bot91,91,FALSE,898,1354.592773
Bot92,92,FALSE,733,1236.756348
Bot93,93,FALSE,850,1316.099487
Bot94,94,FALSE,1087,1337.048462
Bot95,95,FALSE,904,1375.19458
Bot96,96,FALSE,825,1317.972046
Bot97,97,FALSE,1064,1376.490723
Bot98,98,FALSE,970,1271.421509
Bot99,99,FALSE,676,1175.344116
