
11,8,9,Lose

11,9,10,Lose

11,21,7,Lose

11,18,3,Win

11,18,1,Win

11,19,7,Win

11,22,1,Win

11,15,5,Win

11,23,2,Win

11,11,9,Win

11,5,1,Win

11,14,8,Win

11,12,9,Lose

11,14,8,Lose

11,12,1,Win

11,8,4,Win

11,8,1,Win

11,12,9,Lose

11,14,8,Win

11,5,8,Lose

11,9,8,Lose

11,7,7,Lose

11,13,1,Win

11,7,5,Win

11,6,6,Lose

11,6,8,Lose

11,11,5,Win

11,11,7,Lose

11,13,7,Win

11,8,2,Win

11,13,3,Win

11,4,2,Win

11,8,12,Win

11,4,8,Lose

11,7,1,Win

11,6,5,Win

11,6,8,Lose

11,7,8,Lose

11,7,8,Lose

11,14,8,Win

11,5,6,Win

11,13,8,Win

11,11,5,Lose

11,6,9,Lose

11,3,8,Lose

11,7,8,Win

11,4,7,Lose

11,13,11,Win

11,5,9,Win

11,2,7,Lose

11,5,6,Lose
