
13,11,7,Win

13,9,6,Lose

13,6,9,Lose

13,5,8,Lose

13,10,7,Win

13,15,8,Win

13,8,5,Win

13,7,8,Lose

13,16,10,Lose

13,16,10,Lose

13,16,9,Lose

13,18,5,Win

13,16,6,Lose

13,19,11,Lose

13,18,4,Win

13,9,4,Win

13,12,8,Win

13,11,3,Win

13,1,0,Win

13,5,10,Lose

13,8,6,Win

13,9,6,Win

13,21,4,Win

13,7,3,Win

13,12,4,Win

13,3,6,Win

13,11,10,Lose

13,10,11,Win

13,14,4,Win

13,4,7,Lose

13,9,3,Win

13,10,11,Lose

13,9,13,Lose

13,2,8,Lose

13,7,11,Win

13,4,9,Lose

13,4,11,Lose

13,16,7,Win

13,10,9,Lose

13,9,8,Lose

13,2,9,Lose

13,18,12,Win

13,15,2,Win

13,12,3,Win

13,12,4,Win

13,15,10,Lose

13,12,8,Lose

13,13,11,Win

13,9,9,Win
